hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2011_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,race21_t,race26_t,occ2012_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,pair,stayed_public,exited_public,switched_class94,analytic_sample
194974305049749,2,1.0,3,8,2,8800,88001,1,1,33,17,44100,0,,1.0,,2,1,55,,1,43,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,37.0,5.0,25.0,,,5.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,1442.3,1.0,,,,,12632.9778,3041.0518,0,0,0.0,,0,0,18698,1,,,,2.0,,,3008.3418,9480.0,1006.0,-1,,,,,,,50003.0,2012,625,610,0,0,0,0,0,16.0,1.0,,,3.0,51.0,2012,1.0,6,4,2,9100,91001,1,17,44100,0,,1.0,,2,2,53,,1,43,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,30.0,3.0,26.0,,,3.0,,,3.0,2.0,0.0,1,2.0,2.0,2.0,,576.92,2.0,2.0,2.0,,,12878.994,3216.6302,0,0,0.0,,0,0,8727,1,,,,2.0,,,3211.9771,8570.0,2700.0,2760,,,,,,,50095.0,2013,637,634,0,0,0,0,0,16.0,9.0,44.0,2013,MIS8_to_MIS4,2012-2013,True,False,False,1
410709934475499,2,1.0,7,8,2,8800,88001,1,1,33,17,44100,0,,1.0,,2,2,55,,2,44,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,37.0,6.0,30.0,,,6.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,1250.0,1.0,,,,,11551.8193,3110.0165,0,0,0.0,,0,0,51549,1,,,,,,2.0,3082.94,6770.0,2430.0,-1,,,,,,,50033.0,2012,625,610,0,0,0,0,0,18.0,1.0,,,8.0,31.0,2012,1.0,7,4,2,9100,91001,1,17,44100,0,,1.0,,2,2,72,,2,39,1,,0,0,5,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11762.369,2935.2837,0,0,,,0,0,8725,1,1.0,,,,,,2943.0247,,,-1,,,,,,,50130.0,2013,637,634,0,0,0,0,0,12.0,,,2013,MIS8_to_MIS4,2012-2013,False,True,True,1
50077224150550,3,1.0,7,8,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,3.0,7,2,61,,2,39,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,52.0,5.0,11.0,2.0,0.0,2,,,,,,,,,,,15480.5417,3588.8137,0,0,,,0,0,50253,1,1.0,,,,,,3355.1646,9370.0,2825.0,-1,,,,,,,86818.0,2012,626,611,0,0,0,0,0,12.0,1.0,,,9.0,51.0,2012,1.0,1,4,2,9100,91001,1,17,16980,0,1.0,1.0,3.0,7,1,31,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,2.0,2.0,,903.84,2.0,2.0,2.0,,,11513.3014,2938.1179,2,1,0.0,,0,0,51020,1,,,,2.0,,,2921.5993,770.0,6260.0,-1,,,,,,,86830.0,2013,638,635,0,1,0,0,1,16.0,19.0,4.0,2013,MIS8_to_MIS4,2012-2013,False,True,True,1
320479093115839,3,1.0,1,8,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,42,2.0,2,42,2,,1,1,1,1,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,16.0,5.0,11.0,3.0,0.0,2,,,,,,,,,,,11053.8004,2699.0011,0,0,,,0,0,18093,1,,,2.0,,,,2838.1947,7860.0,2540.0,-1,,,,,,,86905.0,2012,626,611,0,0,0,0,0,13.0,2.0,,,8.0,40.0,2012,1.0,7,4,2,9100,91001,1,17,16980,0,1.0,1.0,1.0,7,2,67,,2,40,2,,0,0,7,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12987.6438,3131.9174,0,0,,,0,0,42564,1,,,2.0,,,,3148.2427,,,-1,,,,,,,86914.0,2013,638,635,0,0,0,0,0,13.0,,,2013,MIS8_to_MIS4,2012-2013,False,True,True,1
5761570993598,3,2.0,1,8,2,8800,88001,1,1,33,17,16980,111,2.0,1.0,,7,3,42,1.0,2,39,1,,2,1,2,1,2,57,57,119,1,0,0,1.0,1.0,,20.0,,16.0,,,18.0,,,7.0,3.0,0.0,1,2.0,1.0,1.0,1069.0,69.44,2.0,2.0,,,,12940.4798,3219.1006,3,2,0.0,0.0,0,0,64504,2,1.0,,,,,,3191.2553,7860.0,4600.0,-1,,,,,,,87059.0,2012,626,611,0,0,1,0,0,12.0,1.0,,,15.0,40.0,2012,1.0,1,4,2,9100,91001,1,17,16980,111,2.0,1.0,,7,3,80,1.0,2,32,1,1.0,1,2,1,2,303,303,303,4,0,2,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,14189.377,3447.6757,0,0,,,0,0,59167,2,,,,,,,3505.1891,,,-1,,,,,,,87095.0,2013,638,635,0,0,0,0,0,2.5,,,2013,MIS8_to_MIS4,2012-2013,False,True,True,1
22871570997890,3,1.0,1,8,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,1,56,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,1.0,1.0,4735.0,1923.07,2.0,2.0,,,,10913.2745,2827.3945,0,0,0.0,0.0,0,0,6481,1,,,3.0,,,,2828.7183,9590.0,1220.0,-1,3.0,,,,,,87081.0,2012,626,611,0,0,0,0,0,14.0,1.0,,,3.0,51.0,2012,1.0,1,4,2,9100,91001,1,17,16980,0,2.0,1.0,,7,1,54,2.0,1,44,1,4.0,1,1,1,2,364,364,364,4,0,13,1.0,4.0,,,,,,,,119.0,2.0,11.0,2.0,0.0,2,,,,,,,,2.0,,,13565.6457,3468.6269,0,0,,,0,0,19158,1,,,,,,3.0,3402.2689,7860.0,2320.0,-1,,,,,,,87115.0,2013,638,635,0,0,0,0,0,18.0,8.0,40.0,2013,MIS8_to_MIS4,2012-2013,True,False,True,1
71152085001604,3,1.0,1,8,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,1,61,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1634.61,2.0,2.0,,,,11371.6199,2824.6219,0,0,0.0,,0,0,41729,1,,,,,,2.0,2799.547,9470.0,3820.0,-1,,,,,,,87118.0,2012,626,611,0,0,0,0,0,18.0,1.0,,,12.0,51.0,2012,1.0,1,4,2,9100,91001,1,17,16980,0,2.0,1.0,,7,1,35,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,384.0,1.0,,2.0,,,10816.7832,2742.4519,8,2,1.0,,0,42,54808,1,,,,2.0,,,2741.0707,9470.0,3850.0,-1,,,,,,,87153.0,2013,638,635,0,1,1,0,1,16.0,12.0,51.0,2013,MIS8_to_MIS4,2012-2013,True,False,True,1
510709877669550,3,1.0,1,8,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,1,59,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,55.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2788.46,2.0,2.0,,,,12889.0821,3189.4844,0,0,0.0,,0,0,6385,1,,,,,,3.0,3229.359,7860.0,230.0,-1,,,,,,,87349.0,2012,626,611,0,0,0,0,0,18.0,1.0,,,1.0,40.0,2012,1.0,4,4,2,9100,91001,1,17,16980,0,2.0,1.0,,7,1,62,,2,42,1,,1,1,5,2,128,128,128,4,0,7,1.0,1.0,,40.0,,55.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,900.0,2.0,2.0,,,,12872.5459,3548.8235,0,0,1.0,,0,0,19020,1,,,3.0,,,,3459.5945,3990.0,5120.0,2600,,,,,,,87382.0,2013,638,635,0,0,0,0,0,14.0,17.0,13.0,2013,MIS8_to_MIS4,2012-2013,False,True,True,1
571388085800897,3,1.0,1,8,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,1,33,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,45.0,,45.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1153.84,1.0,,,,,11276.5698,2828.1498,1,1,0.0,,0,0,64468,1,,,,,,1.0,2855.0266,7860.0,2320.0,-1,,,,,,,87378.0,2012,626,611,1,0,0,0,1,17.0,1.0,,,8.0,40.0,2012,1.0,3,4,2,9100,91001,1,17,16980,0,2.0,1.0,,7,1,56,,1,44,1,,1,1,5,2,414,414,414,4,0,12,1.0,1.0,,-4.0,,25.0,,,19.0,,,7.0,4.0,0.0,1,2.0,2.0,1.0,950.0,237.5,2.0,2.0,,,,11588.2603,2906.1759,3,2,1.0,1.0,0,42,26747,1,,,,,,3.0,2900.3882,6190.0,9140.0,-1,,,,,,,87405.0,2013,638,635,0,0,1,0,0,18.0,22.0,23.0,2013,MIS8_to_MIS4,2012-2013,False,True,True,1
571486035001408,3,1.0,1,8,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,1,31,2.0,1,46,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,673.0,2.0,2.0,,,,11276.5698,2828.1498,2,1,1.0,,0,0,30877,1,,,,,,,2855.0266,7460.0,1530.0,-1,,,,,,,87382.0,2012,626,611,0,1,0,0,1,18.0,1.0,,,4.0,36.0,2012,4.0,3,4,2,9100,91001,1,17,16980,0,2.0,1.0,,7,1,59,,1,40,1,,1,1,7,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,22.0,,,7.0,4.0,0.0,1,2.0,,1.0,1150.0,230.0,2.0,2.0,,,,11588.2603,2906.1759,4,2,1.0,1.0,22,42,42559,1,,,3.0,,,,2900.3882,8180.0,3600.0,-1,,,,,2.0,1.0,87409.0,2013,638,635,0,0,0,1,0,14.0,11.0,42.0,2013,MIS8_to_MIS4,2012-2013,False,True,True,1
799570102170951,3,1.0,1,8,2,8800,88001,1,1,33,17,41180,163,2.0,1.0,,6,1,53,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,1.0,2.0,2.0,,2019.0,2.0,2.0,,,,11598.2801,2899.9437,0,0,1.0,,0,0,31065,1,,,,1.0,1.0,,2914.1583,7380.0,430.0,-1,3.0,2.0,,,,,87474.0,2012,626,611,0,0,0,0,0,18.0,1.0,,,1.0,36.0,2012,1.0,6,4,2,9100,91001,1,17,41180,163,2.0,1.0,,6,2,54,,1,40,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,6.0,0.0,2,,,,,,,,2.0,,,11920.7838,3114.2053,0,0,,,0,0,19244,1,,,3.0,,,,3113.7794,770.0,6355.0,-1,,,,,,,87503.0,2013,638,635,0,0,0,0,0,14.0,19.0,4.0,2013,MIS8_to_MIS4,2012-2013,False,True,True,1
799210359560951,3,1.0,1,8,2,8800,88001,1,1,33,17,19500,115,,1.0,,2,1,36,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1361.53,1.0,,,,,12634.39,3175.6121,3,1,0.0,,0,0,58942,1,,,,,,1.0,3180.2983,9470.0,1230.0,-1,2.0,,,,,,87819.0,2012,626,611,0,0,1,0,0,17.0,1.0,,,3.0,51.0,2012,1.0,6,4,2,9100,91001,1,17,19500,115,,1.0,,2,2,77,,1,39,1,,0,0,7,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12825.6349,3183.4625,0,0,,,0,0,59175,1,1.0,,,,,,3199.3837,,,-1,5.0,,,,,,87824.0,2013,638,635,0,0,0,0,0,12.0,,,2013,MIS8_to_MIS4,2012-2013,False,True,True,1
957629150959103,3,1.0,1,8,2,8800,88001,1,1,33,17,19500,115,,1.0,,2,3,49,1.0,1,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1634.0,653.84,2.0,2.0,,,,13503.4365,3373.3845,0,0,0.0,0.0,0,0,18296,2,,,,,,1.0,3392.8437,6770.0,2430.0,-1,,,,,,,87864.0,2012,626,611,0,0,0,0,0,17.0,1.0,,,8.0,31.0,2012,1.0,7,4,2,9100,91001,1,17,19500,115,,1.0,,2,14,47,,1,39,1,,0,0,5,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,2500.0,1000.0,2.0,2.0,2.0,,,13708.2264,3399.0842,0,0,0.0,0.0,0,0,7090,2,1.0,,,,,,3374.14,2190.0,8965.0,-1,2.0,,,,,,87870.0,2013,638,635,0,0,0,0,0,12.0,21.0,19.0,2013,MIS8_to_MIS4,2012-2013,False,True,True,1
530673095416439,4,1.0,1,8,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,35,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,692.3,1.0,,,,,10735.579,2630.1641,5,3,0.0,,0,0,22240,1,,,,2.0,,,2672.7407,9470.0,3850.0,-1,,,,,,,124049.0,2012,627,612,1,1,0,0,1,16.0,1.0,,,12.0,51.0,2012,1.0,1,4,2,9100,91001,1,17,16980,0,1.0,1.0,1.0,7,1,61,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10527.0027,2600.8211,0,0,,,0,0,52141,1,,,,,,2.0,2590.8872,,,-1,,,,,,,124090.0,2013,639,636,0,0,0,0,0,18.0,,,2013,MIS8_to_MIS4,2012-2013,False,True,True,1
34371670982774,4,1.0,1,8,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,1,35,2.0,2,42,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,48.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1153.84,2.0,2.0,,,,11424.6229,2860.3553,8,3,0.0,,0,0,51814,1,,,3.0,,,,2868.5983,9470.0,5520.0,-1,,,,,,,124243.0,2012,627,612,0,1,1,0,1,14.0,1.0,,,17.0,51.0,2012,1.0,1,4,2,9100,91001,1,17,16980,0,2.0,1.0,,7,1,80,2.0,2,40,1,,1,1,1,2,57,148,148,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12583.132,3164.6962,0,0,,,0,0,23033,1,,,2.0,,,,3196.7211,,,-1,,,,,,,124278.0,2013,639,636,0,0,0,0,0,13.0,,,2013,MIS8_to_MIS4,2012-2013,False,True,True,1
192986401075789,4,1.0,4,8,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,1,39,,2,41,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,1.0,1.0,2000.0,900.0,1.0,,,,,11424.6229,2860.3553,10,2,0.0,0.0,0,0,65687,1,,,3.0,,,,2868.5983,6370.0,5560.0,-1,1.0,,,,,,124333.0,2012,627,612,0,0,1,1,0,14.0,1.0,,,17.0,23.0,2012,1.0,7,4,2,9100,91001,1,17,16980,0,2.0,1.0,,7,2,39,,2,40,1,,0,0,7,2,57,57,57,1,0,0,1.0,2.0,5.0,36.0,,,,,,,,5.0,4.0,0.0,1,2.0,,1.0,1500.0,540.0,2.0,2.0,2.0,,,11261.6497,2805.2738,0,0,0.0,0.0,0,0,45313,1,,,2.0,,,,2764.6018,7980.0,3640.0,-1,,,,,,,124364.0,2013,639,636,0,0,0,0,0,13.0,11.0,42.0,2013,MIS8_to_MIS4,2012-2013,False,True,True,1
320179093116838,4,1.0,7,8,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,2,41,,2,43,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1038.0,1.0,,,,,10642.7587,2686.5119,0,0,1.0,,0,0,22225,1,,,,2.0,,,2672.2807,9470.0,3850.0,-1,2.0,,,,,,124433.0,2012,627,612,0,0,0,0,0,16.0,1.0,,,12.0,51.0,2012,1.0,7,4,2,9100,91001,1,17,16980,0,2.0,1.0,,7,2,55,,2,40,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,825.0,378.0,2.0,2.0,,,,11834.9779,2849.3518,0,0,0.0,0.0,0,0,35867,1,,,1.0,,,,2826.8932,7580.0,9640.0,-1,,,,,,,124461.0,2013,639,636,0,0,0,0,0,12.0,22.0,38.0,2013,MIS8_to_MIS4,2012-2013,False,True,True,1
387047860069107,4,1.0,1,8,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,1,38,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,3.0,,,,,1.0,,,1.0,1.0,12.0,3.0,0.0,2,,,,,,,,,,,11883.9308,2860.3553,3,1,,,0,0,44766,1,,,,2.0,,,2815.8825,7860.0,2540.0,-1,,,,,,,124455.0,2012,627,612,0,0,1,0,0,16.0,1.0,,,8.0,40.0,2012,1.0,1,4,2,9100,91001,1,17,16980,0,2.0,1.0,,7,1,37,2.0,2,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,11278.3966,2805.2738,0,0,,,0,0,62848,1,1.0,,,,,,2908.1599,,,-1,,,,,,,124492.0,2013,639,636,0,0,0,0,0,12.0,,,2013,MIS8_to_MIS4,2012-2013,False,True,True,1
757030996100961,4,1.0,1,8,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,1,51,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1442.3,1.0,,,,,11937.0525,3013.8078,4,1,0.0,,0,0,5034,1,,,,,,2.0,3022.1534,7860.0,2010.0,-1,,,,,,,124605.0,2012,627,612,0,0,0,1,0,18.0,1.0,,,6.0,40.0,2012,2.0,7,4,2,9100,91001,1,17,16980,0,2.0,1.0,,7,2,56,,2,43,1,,0,0,5,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,1374.0,549.6,2.0,2.0,,,,11834.9779,2849.3518,0,0,1.0,1.0,0,0,19624,1,,,,1.0,2.0,,2826.8932,7670.0,4830.0,-1,,,,,,,124623.0,2013,639,636,0,0,0,0,0,17.0,16.0,38.0,2013,MIS8_to_MIS4,2012-2013,False,True,True,1
806608981992957,4,2.0,1,8,2,8800,88001,1,1,33,17,0,0,3.0,2.0,,0,1,53,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1096.0,1.0,,,,,12341.9584,3076.3261,0,0,1.0,,0,42,22332,1,,,3.0,,,,3092.8661,9470.0,3800.0,-1,3.0,,,,,,124869.0,2012,627,612,0,0,0,0,0,14.0,1.0,,,12.0,51.0,2012,1.0,1,4,2,9100,91001,1,17,0,0,3.0,2.0,,0,1,74,2.0,1,38,1,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11719.7757,2840.8208,0,0,,,0,0,23129,1,,,,,,,2884.4504,,,-1,,,,,,,124891.0,2013,639,636,0,0,0,0,0,12.0,,,2013,MIS8_to_MIS4,2012-2013,False,True,True,1
806608981992957,4,2.0,1,8,2,8800,88001,1,1,33,17,0,0,3.0,2.0,,0,3,53,1.0,2,42,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,2.0,5.0,40.0,,,,,,,,5.0,2.0,0.0,1,2.0,,1.0,1980.0,792.0,1.0,,,,,12041.0043,3040.053,0,0,1.0,1.0,22,42,22332,2,,,5.0,,,,3048.4713,9470.0,3535.0,-1,,,,,,,124870.0,2012,627,612,0,0,0,0,0,16.0,1.0,,,10.0,51.0,2012,1.0,1,4,2,9100,91001,1,17,0,0,3.0,2.0,,0,3,64,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1057.0,2.0,2.0,,,,12220.6416,3010.6105,0,0,1.0,,0,42,23129,2,1.0,,,,,,2973.56,6870.0,120.0,-1,,,,,,,124892.0,2013,639,636,0,0,0,0,0,12.0,1.0,32.0,2013,MIS8_to_MIS4,2012-2013,False,True,True,1
863197919700913,4,1.0,1,8,2,8800,88001,1,1,33,17,0,0,3.0,2.0,,0,1,73,2.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1100.0,320.0,1.0,,,,,12692.3313,3066.4823,0,0,1.0,1.0,0,0,22288,1,1.0,,,,,,3060.1016,7860.0,5700.0,-1,,,,,,,124880.0,2012,627,612,0,0,0,0,0,12.0,1.0,,,17.0,40.0,2012,1.0,1,4,2,9100,91001,1,17,0,0,3.0,2.0,,0,1,38,2.0,2,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,3.0,,,,,1.0,,,1.0,1.0,11.0,4.0,0.0,2,,,,,,,,2.0,,,12676.0215,2824.4007,0,0,,,0,0,55364,1,2.0,7.0,,,,,2767.9181,1080.0,7855.0,-1,,,,,,,124899.0,2013,639,636,0,0,0,0,0,11.0,21.0,14.0,2013,MIS8_to_MIS4,2012-2013,False,True,True,1
193917609033771,5,2.0,1,8,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,48,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,44.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1250.0,2.0,2.0,,,,12393.6497,3092.4425,0,0,0.0,,0,0,50848,1,1.0,,,,,,3106.9519,9470.0,,5240,,,,,,,161284.0,2012,628,613,0,0,0,0,0,12.0,,1.0,3850.0,12.0,51.0,2012,1.0,1,4,2,9100,91001,1,17,16980,0,1.0,1.0,1.0,7,1,51,2.0,1,41,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,60.0,,,,,,2.0,6.0,0.0,2,,,,,,,,2.0,,,13141.8124,3203.9517,0,0,,,0,0,23442,1,,,4.0,,,,3153.2938,770.0,6230.0,-1,,,,,,,161613.0,2013,640,637,0,0,0,0,0,15.0,19.0,4.0,2013,MIS8_to_MIS4,2012-2013,False,True,True,1
350777098817889,5,1.0,1,8,2,8800,88001,1,1,33,17,16980,0,1.0,1.0,1.0,7,3,72,1.0,1,42,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,21.0,,,7.0,3.0,0.0,1,1.0,,1.0,900.0,380.0,2.0,2.0,,,,11434.8872,3049.5086,0,0,1.0,1.0,0,42,18384,2,,,1.0,,,,2939.8567,7860.0,,-1,5.0,,,,,,161363.0,2012,628,613,0,0,0,0,0,12.0,,1.0,3930.0,12.0,40.0,2012,1.0,1,4,2,9100,91001,1,17,16980,0,1.0,1.0,1.0,7,3,38,1.0,1,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,60.0,,60.0,,,,,,2.0,4.0,0.0,1,1.0,2.0,2.0,,1730.76,2.0,2.0,2.0,,,10989.5768,2788.5024,8,2,0.0,,0,0,35425,2,,,,2.0,,,2755.1948,770.0,220.0,-1,,,,,,,161689.0,2013,640,637,0,1,1,0,1,16.0,1.0,4.0,2013,MIS8_to_MIS4,2012-2013,False,True,True,1
573195338700344,5,2.0,1,8,2,8800,88001,1,1,33,17,16980,0,2.0,1.0,,7,3,59,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,4.0,16.0,,,4.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,800.0,2.0,2.0,,,,11594.8309,2726.5417,0,0,1.0,,0,0,42913,2,,,,,,2.0,2744.7148,8570.0,,-1,,,,,,,161895.0,2012,628,613,0,0,0,0,0,18.0,,1.0,4620.0,15.0,44.0,2012,1.0,3,4,2,9100,91001,1,17,16980,0,2.0,1.0,,7,6,78,,2,39,1,,1,4,4,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11174.7368,2735.9457,0,0,,,0,0,23436,2,2.0,7.0,,,,,2799.5815,,,-1,,,,,,,162247.0,2013,640,637,0,0,0,0,0,11.0,,,2013,MIS8_to_MIS4,2012-2013,False,True,True,1
