hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,joined_state_local,from_federal,from_private,analytic_sample
302080113078687,10,1.0,1,4,2,201,2011,1,1,,36,35620,119,2.0,1.0,,7,1,62,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,20.0,,20.0,,,21.0,,,7.0,5.0,0.0,1,2.0,1.0,1.0,9900.0,2000.0,2.0,2.0,,,,12287.7076,3204.8859,0,0,0.0,0.0,0,0,15809,1,,,,,,2.0,3116.8429,7890.0,726.0,-1,,,,,,,363006.0,2014,657,654,0,0,0,0,0,18.0,2.0,40.0,2014,1.0,1,8,2,201,2011,1,35620,119,2.0,1.0,,7,1,63,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,20.0,,20.0,,,21.0,,,7.0,5.0,0.0,1,2.0,,1.0,2000.0,400.0,1.0,,,,,10941.5133,2814.7811,0,0,1.0,1.0,0,41,5858,1,,,,,,,2790.0636,9170.0,710.0,-1,,,,,,,364157.0,2015,669,654,0,0,0,0,0,,2.0,49.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,0,1,recruitment
302080113078687,10,1.0,1,4,2,201,2011,1,1,,36,35620,119,2.0,1.0,,7,3,52,1.0,1,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,2884.61,2.0,2.0,2.0,,,13038.9707,3334.1971,0,0,0.0,,0,0,15809,2,,,,,,2.0,3324.6006,6480.0,430.0,-1,,,,,,,363007.0,2014,657,654,0,0,0,0,0,18.0,1.0,25.0,2014,1.0,1,8,2,201,2011,1,35620,119,2.0,1.0,,7,3,53,1.0,1,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,55.0,,55.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,2884.61,2.0,2.0,2.0,,,11972.8355,3034.8234,0,0,0.0,,0,0,5858,2,,,,,,,3002.9339,6470.0,430.0,-1,,,,,,,364158.0,2015,669,654,0,0,0,0,0,,1.0,25.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,0,1,recruitment
302080113078687,10,1.0,1,4,2,201,2011,1,1,,36,35620,119,2.0,1.0,,7,4,25,,2,43,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,2.0,4.0,40.0,,,,,,,,5.0,4.0,0.0,1,2.0,2.0,2.0,,576.92,2.0,2.0,2.0,,,16982.928,4162.0572,0,0,0.0,,0,0,15809,3,,,,2.0,,,4200.4241,7380.0,5240.0,-1,,,,,1.0,2.0,363008.0,2014,657,654,0,0,0,0,0,16.0,17.0,36.0,2014,1.0,1,8,2,201,2011,1,35620,119,2.0,1.0,,7,4,26,,2,43,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,730.76,2.0,2.0,2.0,,,14619.7347,3675.4832,0,0,0.0,,0,0,5858,3,,,,,,,3671.967,7860.0,2540.0,-1,,,,,1.0,2.0,364159.0,2015,669,654,0,0,0,0,0,,8.0,40.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,1,0,1,recruitment
303010816051659,10,1.0,1,4,2,201,2011,1,1,,36,35620,59,2.0,1.0,,7,1,61,2.0,1,43,4,,1,1,1,1,2,57,207,207,1,0,0,1.0,4.0,,,,,,,,104.0,2.0,11.0,4.0,0.0,2,,,,,,,,,,,14716.7363,3421.1515,0,0,,,0,0,31153,1,,,,2.0,,,3288.931,6870.0,4820.0,-1,,,,,,,363010.0,2014,657,654,0,0,0,0,0,16.0,16.0,32.0,2014,1.0,1,8,2,201,2011,1,35620,59,2.0,1.0,,7,1,62,2.0,1,43,4,,1,1,1,2,57,207,207,1,0,0,1.0,5.0,,,,,,11.0,,,,1.0,,,2,,,,,,,,,,,14908.9419,3651.2594,0,0,,,0,0,17951,1,,,,,,,3725.8904,,,-1,,,,,,,364161.0,2015,669,654,0,0,0,0,0,,,,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,0,1,recruitment
303010816051659,10,1.0,1,4,2,201,2011,1,1,,36,35620,59,2.0,1.0,,7,3,57,1.0,2,43,4,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1346.15,2.0,2.0,,,,14540.3024,3624.8665,0,0,0.0,,0,0,31153,2,,,,2.0,,,3652.3778,4560.0,5120.0,-1,,,,,,,363011.0,2014,657,654,0,0,0,0,0,16.0,17.0,21.0,2014,1.0,1,8,2,201,2011,1,35620,59,2.0,1.0,,7,3,58,1.0,2,43,4,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,45.0,,42.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1500.0,2.0,2.0,,,,16436.939,4089.3878,0,0,0.0,,0,0,17951,2,,,,,,,4099.5363,4560.0,120.0,-1,,,,,,,364162.0,2015,669,654,0,0,0,0,0,,1.0,21.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,0,1,recruitment
303260913098623,10,1.0,1,4,2,201,2011,1,1,,36,35620,103,2.0,1.0,,7,1,38,2.0,1,41,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,5200.0,1921.0,1.0,,2.0,,,14899.7362,3814.9045,5,2,0.0,0.0,0,0,15760,1,,,3.0,,,,3820.9517,770.0,6440.0,-1,,,,,,,363015.0,2014,657,654,1,1,0,0,1,14.0,19.0,4.0,2014,1.0,1,8,2,201,2011,1,35620,103,2.0,1.0,,7,1,39,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2400.0,1.0,,2.0,,,13891.4748,3524.3656,5,2,0.0,,0,0,29194,1,,,,,,,3508.7235,770.0,6440.0,-1,,,,,,,364169.0,2015,669,654,1,1,0,0,1,,19.0,4.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,0,1,recruitment
303260913098623,10,1.0,1,4,2,201,2011,1,1,,36,35620,103,2.0,1.0,,7,3,38,1.0,2,40,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,700.0,2.0,2.0,2.0,,,14506.0989,3550.2494,5,2,0.0,,0,0,15760,2,,,3.0,,,,3582.6392,7670.0,4830.0,-1,,,,,,,363016.0,2014,657,654,1,1,0,0,1,14.0,16.0,38.0,2014,1.0,1,8,2,201,2011,1,35620,103,2.0,1.0,,7,3,39,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1700.0,2.0,2.0,2.0,,,13482.5136,3261.7167,5,2,0.0,,0,0,29194,2,1.0,,,,,,3304.3749,7670.0,4830.0,-1,,,,,,,364170.0,2015,669,654,1,1,0,0,1,12.0,16.0,38.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,0,1,recruitment
305080113013697,10,1.0,1,4,2,201,2011,1,1,,36,10580,0,2.0,1.0,,4,1,48,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,44.0,,44.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,865.38,2.0,2.0,2.0,,,13449.3062,3393.2301,4,1,0.0,,0,0,30942,1,,,,2.0,,,3429.2256,7380.0,710.0,-1,,,,,,,363023.0,2014,657,654,0,0,0,1,0,16.0,2.0,36.0,2014,1.0,1,8,2,201,2011,1,10580,0,2.0,1.0,,4,1,44,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,923.07,2.0,2.0,2.0,,,12377.5867,3108.4811,4,1,0.0,,0,0,1823,1,,,,,,,3126.344,7380.0,710.0,-1,,,,,,,364181.0,2015,669,654,0,0,0,1,0,,2.0,36.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,0,1,recruitment
305110211077645,10,1.0,1,4,2,201,2011,1,1,,36,35620,103,2.0,1.0,,7,1,85,2.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13141.6401,3273.1843,0,0,,,0,0,51450,1,1.0,,,,,,3303.4535,,,-1,,,,,,,363026.0,2014,657,654,0,0,0,0,0,12.0,,,2014,1.0,1,8,2,201,2011,1,35620,103,2.0,1.0,,7,1,85,2.0,2,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11596.0633,2923.3602,0,0,,,0,0,5841,1,1.0,,,,,,2927.9003,,,-1,,,,,,,364184.0,2015,669,654,0,0,0,0,0,12.0,,,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,0,0,recruitment
305110211077645,10,1.0,1,4,2,201,2011,1,1,,36,35620,103,2.0,1.0,,7,3,85,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13046.4898,3270.3289,0,0,,,0,0,51450,2,1.0,,,,,,3302.3662,,,-1,8.0,,,,,,363027.0,2014,657,654,0,0,0,0,0,12.0,,,2014,1.0,1,8,2,201,2011,1,35620,103,2.0,1.0,,7,3,85,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11527.4486,2894.9871,0,0,,,0,0,5841,2,1.0,,,,,,2880.8222,,,-1,8.0,,,,,,364185.0,2015,669,654,0,0,0,0,0,12.0,,,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,0,0,recruitment
305160213035603,10,1.0,1,4,2,201,2011,1,1,,36,35620,59,2.0,1.0,,7,1,67,2.0,2,44,1,,1,1,1,1,2,316,57,57,3,0,1,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11511.1827,2867.0868,0,0,,,0,0,68356,1,,,,,,2.0,2893.6005,,,-1,,,,,,,363028.0,2014,657,654,0,0,0,0,0,18.0,,,2014,1.0,1,8,2,201,2011,1,35620,59,2.0,1.0,,7,1,68,2.0,2,44,1,,1,1,1,2,316,57,57,3,0,1,1.0,1.0,,10.0,,14.0,,,21.0,,,7.0,5.0,0.0,1,2.0,,1.0,1500.0,150.0,2.0,2.0,,,,11768.9213,2688.0598,0,0,1.0,1.0,0,42,17952,1,,,,,,,2608.2787,8190.0,3030.0,-1,,,,,,,364186.0,2015,669,654,0,0,0,0,0,,10.0,41.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,0,0,recruitment
305160213035603,10,1.0,1,4,2,201,2011,1,1,,36,35620,59,2.0,1.0,,7,3,67,1.0,1,45,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,45.0,,45.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2062.0,2.0,2.0,,,,11147.2363,3022.9714,0,0,1.0,,0,0,68356,2,,,,,,,2947.4518,8190.0,3060.0,-1,,,,,,,363029.0,2014,657,654,0,0,0,0,0,18.0,10.0,41.0,2014,1.0,1,8,2,201,2011,1,35620,59,2.0,1.0,,7,3,68,1.0,1,45,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,70.0,,70.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,1769.0,2.0,2.0,,,,10829.09,2817.3654,0,0,1.0,,0,42,17952,2,,,,,,,2802.1193,8190.0,3060.0,-1,,,,,,,364187.0,2015,669,654,0,0,0,0,0,18.0,10.0,41.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,0,1,recruitment
306270017054685,10,1.0,1,4,2,201,2011,1,1,,36,35620,59,2.0,1.0,,7,1,66,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12059.694,3022.9714,0,0,,,0,0,51342,1,,,,,,3.0,3052.5855,,,-1,3.0,4.0,,,,,363031.0,2014,657,654,0,0,0,0,0,18.0,,,2014,1.0,1,8,2,201,2011,1,35620,59,2.0,1.0,,7,1,67,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11218.3695,2817.3654,0,0,,,0,0,32647,1,,,,,,,2803.5803,,,-1,3.0,4.0,,,,,364190.0,2015,669,654,0,0,0,0,0,,,,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,0,0,recruitment
306270017054685,10,1.0,1,4,2,201,2011,1,1,,36,35620,59,2.0,1.0,,7,3,68,1.0,2,39,1,2.0,2,1,2,1,2,73,73,73,2,10,1,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13211.4563,3327.6449,0,0,,,0,0,51342,2,1.0,,,,,,3321.0034,,,-1,,,,,,,363032.0,2014,657,654,0,0,0,0,0,12.0,,,2014,1.0,1,8,2,201,2011,1,35620,59,2.0,1.0,,7,3,69,1.0,2,39,1,2.0,1,2,1,2,73,73,73,2,10,1,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,14101.223,3643.2438,0,0,,,0,0,32647,2,1.0,,,,,,3560.4303,,,-1,,,,,,,364191.0,2015,669,654,0,0,0,0,0,12.0,,,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,0,0,recruitment
306305281610550,10,2.0,1,4,2,201,2011,1,1,,36,35620,119,2.0,1.0,,7,1,51,2.0,1,45,4,,1,1,1,1,2,217,217,217,4,0,5,2.0,1.0,,25.0,,25.0,,,23.0,,,7.0,7.0,0.0,2,,,,,,,,2.0,,,11097.8717,2608.7033,0,0,,,0,0,15812,1,,,,,,,2613.9228,7270.0,2100.0,-1,,,,,,,363033.0,2014,657,654,0,0,0,0,0,18.0,7.0,36.0,2014,1.0,1,8,2,201,2011,1,35620,119,2.0,1.0,,7,1,52,2.0,1,45,4,,1,1,1,2,217,217,217,4,0,5,1.0,1.0,,20.0,,20.0,,,14.0,,,6.0,7.0,0.0,2,,,,,,,,2.0,,,11899.3567,2904.8707,0,0,,,0,0,55889,1,,,,,,,2870.2979,7270.0,2100.0,-1,,,,,,,364192.0,2015,669,654,0,0,0,0,0,18.0,7.0,36.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,0,1,recruitment
306305281610550,10,2.0,1,4,2,201,2011,1,1,,36,35620,119,2.0,1.0,,7,3,51,1.0,2,42,4,,2,1,2,1,2,217,217,217,4,0,6,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1923.07,2.0,2.0,2.0,,,15286.7072,3822.43,0,0,0.0,,0,0,15812,2,,,3.0,,,,3851.4407,6870.0,120.0,-1,,,,,,,363034.0,2014,657,654,0,0,0,0,0,14.0,1.0,32.0,2014,1.0,1,8,2,201,2011,1,35620,119,2.0,1.0,,7,3,52,1.0,2,42,4,,1,2,1,2,217,217,217,4,0,6,2.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,4.0,0.0,1,2.0,2.0,2.0,,1826.92,2.0,2.0,2.0,,,13936.1134,3484.9454,0,0,0.0,,0,0,55889,2,,,3.0,,,,3493.5938,6870.0,120.0,-1,,,,,,,364193.0,2015,669,654,0,0,0,0,0,14.0,1.0,32.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,0,1,recruitment
309090518009677,10,1.0,1,4,2,201,2011,1,1,,36,10580,91,2.0,1.0,,4,1,73,2.0,2,34,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,14394.1803,3585.1541,0,0,,,0,0,20389,1,,,,,,,3618.3083,,,-1,,,,,,,363046.0,2014,657,654,0,0,0,0,0,7.5,,,2014,1.0,1,8,2,201,2011,1,10580,91,2.0,1.0,,4,1,74,2.0,2,34,1,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12547.5644,3163.233,0,0,,,0,0,48593,1,,,,,,,3168.1456,,,-1,,,,,,,364205.0,2015,669,654,0,0,0,0,0,7.5,,,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,0,0,recruitment
309090518009677,10,1.0,1,4,2,201,2011,1,1,,36,10580,91,2.0,1.0,,4,3,67,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12028.1464,3015.0635,0,0,,,0,0,20389,2,1.0,,,,,,3044.6001,,,-1,4.0,,,,,,363047.0,2014,657,654,0,0,0,0,0,12.0,,,2014,1.0,1,8,2,201,2011,1,10580,91,2.0,1.0,,4,3,68,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10397.5076,2611.2153,0,0,,,0,0,48593,2,1.0,,,,,,2598.4389,,,-1,4.0,,,,,,364206.0,2015,669,654,0,0,0,0,0,12.0,,,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,0,0,recruitment
309130011032611,10,1.0,1,4,2,201,2011,1,1,,36,35620,119,2.0,1.0,,7,1,34,2.0,2,43,1,,1,1,1,1,2,132,132,132,4,0,19,1.0,1.0,,32.0,,32.0,,,22.0,,,7.0,4.0,0.0,1,2.0,,1.0,3000.0,960.0,2.0,2.0,2.0,,,13615.0439,3407.1869,3,1,1.0,1.0,0,42,64985,1,,,,1.0,1.0,,3367.4381,8590.0,800.0,-1,,,,,,,363048.0,2014,657,654,0,0,1,0,0,18.0,2.0,44.0,2014,1.0,1,8,2,201,2011,1,35620,119,2.0,1.0,,7,1,35,2.0,2,43,1,,1,1,1,2,132,132,132,4,0,19,1.0,1.0,,32.0,,32.0,,,22.0,,,7.0,4.0,0.0,1,2.0,2.0,2.0,,1000.0,2.0,2.0,2.0,,,13482.5136,3261.7167,3,1,0.0,,0,0,5859,1,,,,,,,3304.3749,8590.0,800.0,-1,,,,,,,364207.0,2015,669,654,0,0,1,0,0,,2.0,44.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,0,1,recruitment
309130011032611,10,1.0,1,4,2,201,2011,1,1,,36,35620,119,2.0,1.0,,7,3,46,1.0,1,41,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,70.0,,70.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1000.0,2.0,2.0,2.0,,,13484.5813,3402.1299,3,1,1.0,,0,42,64985,2,,,3.0,,,,3438.2198,8590.0,4000.0,-1,,,,,,,363049.0,2014,657,654,0,0,1,0,0,14.0,13.0,44.0,2014,1.0,1,8,2,201,2011,1,35620,119,2.0,1.0,,7,3,47,1.0,1,41,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,60.0,,60.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,1500.0,2.0,2.0,2.0,,,12500.1408,3105.7215,3,1,0.0,,0,0,5859,2,,,3.0,,,,3135.1885,8660.0,4000.0,-1,,,,,,,364208.0,2015,669,654,0,0,1,0,0,14.0,13.0,45.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,0,1,recruitment
361768005730022,10,2.0,1,4,2,201,2011,1,1,,36,35620,103,2.0,1.0,,7,1,67,2.0,2,40,2,,1,1,1,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11839.8598,2860.0561,0,0,,,0,0,15762,1,,,3.0,,,,2874.7564,,,-1,,,,,,,363056.0,2014,657,654,0,0,0,0,0,14.0,,,2014,2.0,1,8,2,201,2011,1,35620,103,2.0,1.0,,7,1,68,2.0,2,40,2,,1,1,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13971.5232,3529.6049,0,0,,,0,0,40592,1,,,3.0,,,,3502.4837,,,-1,,,,,,,364227.0,2015,669,654,0,0,0,0,0,14.0,,,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,0,0,recruitment
361768005730022,10,2.0,1,4,2,201,2011,1,1,,36,35620,103,2.0,1.0,,7,3,67,1.0,1,42,2,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,25.0,,30.0,,,22.0,,,7.0,7.0,0.0,2,,,,,,,,,,,14690.035,3045.1844,0,0,,,0,0,15762,2,,,3.0,,,,3062.4509,7970.0,630.0,-1,,,,,,,363057.0,2014,657,654,0,0,0,0,0,14.0,2.0,42.0,2014,2.0,1,8,2,201,2011,1,35620,103,2.0,1.0,,7,3,68,1.0,1,42,2,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,17516.4757,3469.8351,0,0,,,0,0,40592,2,,,3.0,,,,3480.0,7390.0,710.0,-1,,,,,,,364228.0,2015,669,654,0,0,0,0,0,14.0,2.0,36.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,0,1,recruitment
363629190203803,10,2.0,1,4,2,201,2011,1,1,,36,35620,103,2.0,1.0,,7,1,45,2.0,1,43,4,,1,1,1,1,2,231,210,210,4,0,17,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,730.0,1.0,,2.0,,,11285.8023,2871.8421,3,3,1.0,,0,42,15761,1,,,,2.0,,,2877.588,4470.0,9130.0,-1,,,,,,,363066.0,2014,657,654,0,0,1,0,0,16.0,22.0,21.0,2014,2.0,1,8,2,201,2011,1,35620,103,2.0,1.0,,7,1,46,2.0,1,43,4,,1,1,1,2,231,210,210,4,0,17,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,692.0,1.0,,2.0,,,12713.9975,3227.2359,10,3,1.0,,0,0,2194,1,,,,,,,3188.8264,4470.0,9130.0,-1,,,,,,,364234.0,2015,669,654,0,0,1,1,0,,22.0,21.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,0,1,recruitment
363629190203803,10,2.0,1,4,2,201,2011,1,1,,36,35620,103,2.0,1.0,,7,3,41,1.0,2,43,4,,2,1,2,1,2,231,210,210,4,0,19,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,11342.1981,2830.7075,3,3,,,0,0,15761,2,,,,2.0,,,2934.4736,,,-1,,,,,,,363067.0,2014,657,654,0,0,1,0,0,16.0,,,2014,2.0,1,8,2,201,2011,1,35620,103,2.0,1.0,,7,3,42,1.0,2,40,4,,1,2,1,2,231,210,210,4,0,19,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,12834.8941,3213.0244,10,3,,,0,0,2194,2,,,5.0,,,,3252.3398,,,-1,,,,,,,364235.0,2015,669,654,0,0,1,1,0,16.0,,,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,0,0,recruitment
363887110007802,10,2.0,1,4,2,201,2011,1,1,,36,35620,119,2.0,1.0,,7,1,53,2.0,2,44,4,,1,1,1,1,2,215,215,215,5,0,9,2.0,1.0,,50.0,,50.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2838.0,2.0,2.0,2.0,,,15286.7072,3822.43,10,2,1.0,,0,0,51477,1,,,,,,2.0,3851.4407,6970.0,4820.0,-1,,,,,,,363073.0,2014,657,654,0,0,1,1,0,18.0,16.0,32.0,2014,1.0,1,8,2,201,2011,1,35620,119,2.0,1.0,,7,1,54,2.0,2,44,4,,1,1,1,2,215,215,215,5,0,9,1.0,1.0,,45.0,,45.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1894.0,2.0,2.0,2.0,,,13936.1134,3484.9454,10,2,1.0,,0,42,65526,1,,,,,,,3493.5938,6970.0,4820.0,-1,,,,,,,364240.0,2015,669,654,0,0,1,1,0,,16.0,32.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,0,1,recruitment
363887110007802,10,2.0,1,4,2,201,2011,1,1,,36,35620,119,2.0,1.0,,7,3,54,1.0,1,43,1,,2,1,2,1,2,109,57,120,3,0,3,1.0,4.0,,,,,,,,119.0,2.0,11.0,4.0,0.0,2,,,,,,,,2.0,,,14502.3207,3334.1971,10,2,,,0,0,51477,2,,,,2.0,,,3400.2291,7290.0,1360.0,-1,,,,,,,363074.0,2014,657,654,0,0,1,1,0,16.0,4.0,36.0,2014,1.0,1,8,2,201,2011,1,35620,119,2.0,1.0,,7,3,55,1.0,1,43,1,,1,2,1,2,109,57,120,3,0,3,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12999.2344,3208.6545,10,2,,,0,0,65526,2,,,,,,,3147.5883,,,-1,,,,,,,364241.0,2015,669,654,0,0,1,1,0,,,,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,0,1,recruitment
